file_path,label,file_size_bytes,num_objects,has_js,has_open_action,has_launch,has_embedded_file,has_aa,entropy
MALICIOUS\f1\f1\0c451dcbc049db93352a2a7be4998e17ec59eadcd7fb2e22cf3a93c2d4ed3e39,1,9362,25,0,0,0,1,0,7.5974
MALICIOUS\f1\f1\0c503b9b0206fe7cd0b8850a382184cf41d6c320e25c722699c73902338051ef,1,5372,11,1,1,0,0,1,7.7606
MALICIOUS\f1\f1\0c599071ee283342771305b657cc2d50324325d1f845c7bda39dbce5be61cda3,1,9586,8,1,1,0,0,0,7.9313
MALICIOUS\f1\f1\0c64e3c49f79b04efea594084e08e14de3db9298edd394f92c2bf4ddd31d7621,1,15089,19,0,0,0,1,0,6.7156
MALICIOUS\f1\f1\0c696645174996a7c9dee5a5683f46653d4b7fcae5ab80a1eeb651b82475f4ce,1,8104,4,1,1,0,0,0,7.8062
MALICIOUS\f1\f1\0c6bfcfa097c65ccc57538f00bd03157c2f613ed0d44d1e6e738111612fa7f11,1,2139,9,1,0,0,0,0,7.6266
MALICIOUS\f1\f1\0c6ea81e70a69e40bad62efcd4a93d4e1834b8b75de93f2651cd0510b109e2df,1,7615,14,1,1,0,0,0,5.5973
MALICIOUS\f1\f1\0c7bbf695240e3e2fa9160f10e91a9f1834b0acd4379cc651874df745415b2a3,1,9191,8,1,1,0,0,0,7.894
MALICIOUS\f1\f1\0c803c24a78a1a839d19138bf0cd306b5f5dd812d9db2815b87482163a25960f,1,11171,15,1,0,0,0,0,6.0172
MALICIOUS\f1\f1\0c80c0a7449e38bb0eff846543f1a5b25c8854c97c1e5b777a4e9c9eafb76a19,1,1981,9,1,0,0,0,0,7.6106
MALICIOUS\f1\f1\0c86f82e8ec99d3f0b96f9a383746d3cc1732b600275219bceb1608f75936d46,1,8451,9,1,1,0,0,0,7.8599
MALICIOUS\f1\f1\0c8ac11b1947e7117c9c4c0fca2510be25fbe1451367322e5de8ceb1c6c2fb8d,1,6049,15,1,1,0,0,0,7.6459
MALICIOUS\f1\f1\0c96ed894b3c99475b7651256af8c5c2e1ffbe2983abc5f33e442c64b175115f,1,4230,8,0,0,0,0,0,7.7241
MALICIOUS\f1\f1\0c9c9d72440ab970ffd101c7cdaa0159a0a433509f3f7a0745fcc66d8ae328cb,1,9345,8,1,1,0,0,0,7.9086
MALICIOUS\f1\f1\0ca68e8fc6e5ebb5c7d001cc0765c91942a5f9dfe220a0e486ed36349cb22cf3,1,10061,8,1,1,0,0,0,7.9371
MALICIOUS\f1\f1\0cb2dee292d9007a84fe6ef1277e4633483737a1ef0ee82fc5c92629ca9c193c,1,9619,8,1,1,0,0,0,7.9238
MALICIOUS\f1\f1\0cb54eab5a1604d29461c530533eea6f69d688ad93308096dcd77f48d7df2fbe,1,8374,9,1,1,0,0,0,7.8702
MALICIOUS\f1\f1\0cc9fb568fc0bd312818653c64af36ff515c23f27a1141c88cbf3c391aa4bb11,1,4111,13,1,1,0,0,0,7.4894
MALICIOUS\f1\f1\0ccdb1205929071038ae95e7bf08df7c69e1779c0a2bb04dd63bc2d8f237b4b2,1,9608,8,1,1,0,0,0,7.9248
MALICIOUS\f1\f1\0cd324b2eaad6a8f93d43e7e351d56654be16993ac6a5005bfdfddd4810fbe85,1,9000,11,1,1,0,0,0,6.2206
MALICIOUS\f1\f1\0cd533cd99174c5e79494435f52b21bf790ed86c8d15ef305939349eb01cf8b6,1,240872,47,0,0,0,1,0,7.8829
MALICIOUS\f1\f1\0cd6d34d3e1515117b7d40fb0607d3b8e5abece7817c0ff3aaadbadee86ca22c,1,12683,9,1,0,0,0,0,3.8416
MALICIOUS\f1\f1\0cd7981f747c0c205fc0d750efb4ec9378cdba7d51f05128040bf4e27fe82f1b,1,12322,7,0,0,0,0,0,7.96
MALICIOUS\f1\f1\0cddc936c5aaf41116eb722aee61b061782d437361d41d6de4b175b5533b7b1c,1,14957,19,0,0,0,1,0,6.7255
MALICIOUS\f1\f1\0ce145c267fa7433de49e74b3f0dd551ce2b17808facfb7d212165be5d67b947,1,566519,39,0,0,0,0,1,7.9018
MALICIOUS\f1\f1\0cf33d9e1a965fd8bf881aa6d630266085083b7646e5aa7bef9e08ecae03083b,1,14961,19,0,0,0,1,0,6.7258
MALICIOUS\f1\f1\0cf995bcc91458e02ec225acbb49971ed68a2dc9172b67a6291450ed8a0bc813,1,15675,9,1,1,0,0,0,7.9468
MALICIOUS\f1\f1\0cfab0da6055552d04dca1cbf38491945dcfad70f9930e36a99430960ca0ba37,1,8247,9,1,1,0,0,0,7.8637
MALICIOUS\f1\f1\0d004c01ae089334226bc876095d23a963b94685a4c79abfd900bd664a4433b3,1,12144,8,1,1,0,0,0,7.9378
MALICIOUS\f1\f1\0d06a6264432ee56dda8a4ff849b66f87f734f4c185e0d5fb5c38a2f5a6e679f,1,10189,9,1,1,0,0,0,5.297
MALICIOUS\f1\f1\0d0f3ab8647d933bfffc901aff53afe3607b6594162b756d4d0eb0ba8539dec8,1,2112,10,1,0,0,1,0,5.0103
MALICIOUS\f1\f1\0d1141507acf46fa0fdaf0c5b4e95d77c636dc060b4abd2b74ca191bd3083b87,1,20379,33,0,0,0,0,0,7.6254
MALICIOUS\f1\f1\0d19be14dc7d26c299bb2561263777a719b26438a21e5674ba051e6bb6736692,1,14953,19,0,0,0,1,0,6.7257
MALICIOUS\f1\f1\0d28a4677f0191f88c1a3d1a6836e52be51fa2dbf04bafcb9a03324f70ff31b2,1,14921,15,1,0,0,0,0,5.9704
MALICIOUS\f1\f1\0d30912caca44d54b4838119fb5fbaef3eb13c0c191a0ef88b5caf37d936884c,1,604881,39,0,0,0,0,1,7.9119
MALICIOUS\f1\f1\0d31ac6df07fcf43dc76f77dba24b3932afacbb4b1c7c769da242693c45bfd47,1,79168,95,1,0,0,0,1,7.0176
MALICIOUS\f1\f1\0d34b806807aeed5be79246973ea1296709947f504e705361e3f180d8684beab,1,181244,37,0,0,0,0,0,7.8126
MALICIOUS\f1\f1\0d3730f00098b4043aa0919b821673a925d9b141e60be08045dea10e56d12a5c,1,9690,8,1,1,0,0,0,7.9201
MALICIOUS\f1\f1\0d42c08a964fa34bff5142d001a717a1f0ce9ec7b4ce20c732dbc3b4cde94f35,1,24652,9,0,0,0,0,0,3.5311
MALICIOUS\f1\f1\0d4723f7dfa1ed03095b8a2ba97c650ae3db382aa1f2590c0ada9643af8893f2,1,11811,25,1,1,0,0,0,7.7798
MALICIOUS\f1\f1\0d4a7332b269b4de7f90e52915af7ed46e71e025f8dd350003e4ee1a07f10aa3,1,243792,20,0,1,0,0,0,7.7899
MALICIOUS\f1\f1\0d4ae6100cd001ae697559487ed0499e08196aa66057738e4adf7f3edbb45150,1,17702,9,1,1,0,0,0,7.9187
MALICIOUS\f1\f1\0d4e3fe27b4f51e589a87fa16a1e750f6fed665eb87888ac1cde730521efa84a,1,9399,25,0,0,0,1,0,7.5973
MALICIOUS\f1\f1\0d6624c2b895ec65c3f870e60c13cd58563d3ea65d363165bdf610f4ca066503,1,17415,14,1,1,0,0,0,3.5656
MALICIOUS\f1\f1\0d68dc964fa38c46a7eb2aa7e10f57ae5bfd450889175fbd85a2705730db6704,1,12574,8,1,1,0,0,0,7.9373
MALICIOUS\f1\f1\0d692ea91c2b00547339d6f62039f067576d98bd2d0e0530b5e0fc62d371dfa0,1,7906,10,1,0,0,0,0,4.5471
MALICIOUS\f1\f1\0d6d126d5c5885d2ecf800d9a6cd9929e8f8cbe08355a9e78127c9a17251dd4a,1,28304,10,1,0,0,0,0,4.3847
MALICIOUS\f1\f1\0d704798914dd6df3485c690f5cc8071ea009048a5ea358bb859fb2377384fd2,1,15091,19,0,0,0,1,0,6.7158
MALICIOUS\f1\f1\0d74ce7d873160fcbc02dde98b9ffc2e76a3c6ceaf49f3714b694b4517d02928,1,9884,8,1,1,0,0,0,7.9245
MALICIOUS\f1\f1\0d80076de01a5b7ec7b2febe2aba0003843933b574a6742a9bc98ad9e35463ba,1,12210,8,1,1,0,0,0,7.9448
MALICIOUS\f1\f1\0d8dd4f683ed011812d43942d0d4dcbc3d5c6dd3e783ef8f5538e9efb3f67466,1,12505,8,1,1,0,0,0,7.9309
MALICIOUS\f1\f1\0d90e2a3fee0b7c4e20826a808ae8920b780c1a15c722b3dba114d24653ed222,1,1966,9,1,0,0,0,0,7.6034
MALICIOUS\f1\f1\0d99b5937cde491fa3c59433ebf2f1ed731510f7308b924380bad10d25a95b06,1,15091,19,0,0,0,1,0,6.7153
MALICIOUS\f1\f1\0d9fc15e70c2fac135544297cd426809a0bcf8fc94a7a03654ebeaf71da88a47,1,7481,21,1,0,0,0,0,7.4466
MALICIOUS\f1\f1\0d9fd890d54ebeddb10896dde2ce5fc7405d6c910cf943071f7cba162b1ef18c,1,7557,21,1,0,0,0,0,7.452
MALICIOUS\f1\f1\0da2fac5bef224cd0e04a91c51c59dd660f2b8b1041ecf36daf87a3637b99cb4,1,175476,25,1,0,0,0,0,7.909
MALICIOUS\f1\f1\0dad9fe0e3044d1850f69e8823fd2e06f719a3615dbeaa901d0c2f146456d5b4,1,317135,18,1,0,0,0,0,7.9952
MALICIOUS\f1\f1\0db595c121899947d9c14d1822ed95311fad0a46645d2e608cb0030ef246abd4,1,8192,19,0,0,0,1,0,7.2772
MALICIOUS\f1\f1\0db8501d46d6258b20907d560c8219b4041755bdc983d539e3eefc08c2c719a6,1,190273,18,0,0,0,0,0,7.9487
MALICIOUS\f1\f1\0db9113beb772fc7bdea19856693e1c62cf32e643333c652a5c0c02ad305dd84,1,8199,9,1,1,0,0,0,7.851
MALICIOUS\f1\f1\0dbc12eff2679017ef4f890fa6392f77a3d852fbd84657dd9bf783d0e79185b4,1,28304,10,1,0,0,0,0,4.3857
MALICIOUS\f1\f1\0dcc9b2af7c1c20eb053881e7876ef0f7cf5bfb797ee4a1df667aef040ff839e,1,8216,9,1,1,0,0,0,7.8521
MALICIOUS\f1\f1\0ddb376e04f3757528d19f72a95040c834fb8b13a7eebd84b1cd3a5e08c0e3cc,1,14963,19,0,0,0,1,0,6.7262
MALICIOUS\f1\f1\0ddf1d57c89ff60a476bc47f05fde20631049c66041d09273a078a63a23663ec,1,14984,15,1,0,0,0,0,5.8286
MALICIOUS\f1\f1\0de0efdf138252013cb1d011e24521f63969536b7beb106ce2fee877273660ac,1,630419,195,1,1,0,0,0,7.9584
MALICIOUS\f1\f1\0de5670eb87e03f0baf4f82dbdf387826c177a8fe2acfb929eeb82655d70a9f1,1,12906,9,1,0,0,0,0,3.8261
MALICIOUS\f1\f1\0de5e2435c5209fb265a9beb286cad44a537c624a86b3c8782eb85ad9f90fd26,1,9255,8,1,1,0,0,0,7.9114
MALICIOUS\f1\f1\0de71d8d82bc28d663e5ab3ae3fae1bf043afd111f51472183b932e649d6880e,1,80065,9,0,0,0,1,0,7.7536
MALICIOUS\f1\f1\0ded58797992f584ee30ace713f89d6b10c5916c136ae9b53b1512850ec971e5,1,14946,9,0,0,0,0,0,4.0163
MALICIOUS\f1\f1\0df0e8032a188c7eece975f69171d5730c4c81223850a4845982fe08434a8625,1,16622,9,0,0,0,0,0,3.7166
MALICIOUS\f1\f1\0df1c00226c7ccf72c9b4c18b5a3935dc5f1fbb5b8c51be7f43ea485fdb37c03,1,8230,9,1,1,0,0,0,7.8562
MALICIOUS\f1\f1\0df330a029eb73f30a0232d6ab541ccd66f600a121b47610e255e3145ce7a895,1,367708,22,1,0,0,0,1,7.9792
MALICIOUS\f1\f1\0e02a12ac3d7edab875e30d45d5ff9e480f6729c83e6503891dad17a1264bf32,1,9307,8,1,1,0,0,0,7.9258
MALICIOUS\f1\f1\0e0dd956d19b6746b80cc07bff1f24566d4071c325bad07cba8cc84699ea90f2,1,8149,10,1,1,0,0,0,7.8657
MALICIOUS\f1\f1\0e0eff75c24c7a2a05b06e6a1bd043d7d215564acfd132cb841141b5610952e8,1,9048,8,1,1,0,0,0,7.8994
MALICIOUS\f1\f1\0e109bc13c3302a3fb83343353534fa41d8b7e6c853df461cf2e3ef9e9706051,1,4556,12,1,1,0,0,0,7.551
MALICIOUS\f1\f1\0e2035ebea26b6ba3432f420ce764c90676bebe86aeb4eb4b7284997673ceca1,1,44280,50,0,0,0,0,0,7.7334
MALICIOUS\f1\f1\0e27be8fe333371f5ecda3cd44e4832b5f9c9c623d75c0aa4df46ede9c7762f2,1,8417,10,1,1,0,0,0,7.8768
MALICIOUS\f1\f1\0e2926856436938d512d960bdad0bdb4cc05a85ba4f55346b1f1c46b735cc491,1,9654,8,1,1,0,0,0,7.9256
MALICIOUS\f1\f1\0e2ac569b022adade6dc291026570b50703fa523b0aa69ae7db348b1e4ced8a8,1,16452,14,1,0,0,0,0,7.6066
MALICIOUS\f1\f1\0e2f0cc76fbefff4a9fc0579afbe3fd55e90d8dc98f03722c13bab006f997acf,1,11902,9,1,0,0,0,0,3.633
MALICIOUS\f1\f1\0e3078451baeba468bba7387c76eb7e0f4c5e98637fe5fd0f2b1412ac8f2b565,1,78104,9,1,0,0,0,0,2.8701
MALICIOUS\f1\f1\0e31bbda636b57dedc1b965caaffdbd246b32b189a8a8f473e6de172b2648d81,1,9831,8,1,1,0,0,0,7.9167
MALICIOUS\f1\f1\0e3adf0314c28862e2ebbb80e985734afef46f41155891b31d75d095aa2d2e24,1,67843,12,1,1,0,1,0,7.9921
MALICIOUS\f1\f1\0e4e9ae9cc3a8b7ad269a3916f5e9aa4c2d7e833840c80377f2a5d9edd8af14b,1,77409,6,0,0,0,0,0,7.9745
MALICIOUS\f1\f1\0e4fb5dbf5055c4d393ea17bab115da18b54883d76ab2d1ebdfbbc78b82f152f,1,10230,15,1,1,0,0,0,7.8171
MALICIOUS\f1\f1\0e5196584e5566b608965fa5ea917e11a76e02f0d8501bee539db4039001936c,1,9568,8,1,1,0,0,0,7.9253
MALICIOUS\f1\f1\0e559ec0b0fea78941be8d20d9cb4f544854341aa735165ee91f51973d3e76be,1,6048,15,1,1,0,0,0,7.6411
MALICIOUS\f1\f1\0e5b72efe22f175a2b18ce7360ee8b260cb83260be47513c7a2d4410807ae383,1,17335,9,1,1,0,0,0,7.9167
MALICIOUS\f1\f1\0e6171264fb995560fe27be50faff92a07993ccfc1210b166bba2d849895827b,1,303833,68,1,0,0,0,0,7.784
MALICIOUS\f1\f1\0e62b2f83196cd7b7e02e5457eca741772f3d1eba591be6975b16dd748376344,1,100380,94,0,0,0,0,0,7.7858
MALICIOUS\f1\f1\0e717ebe05a5e333a28786f2e1a8789fe94b7951fa5134a1f6327b5f53faa68f,1,9875,8,1,1,0,0,0,7.9247
MALICIOUS\f1\f1\0e7b43e5565dd67e6e457cc9653da2840750887050722436d5f8a5165b4adae2,1,16343,9,1,1,0,0,0,7.9269
MALICIOUS\f1\f1\0e7c094674af69d9ddf0d30fd1de49c1b73db307fefbe8d636c05eddeb793d04,1,2112,10,1,0,0,1,0,5.008
MALICIOUS\f1\f1\0e8c1d06a666b8afd7943b2df8f2367744d6d07450da94f1403f51ce1b67b02e,1,46443,12,1,1,1,1,1,7.9834
MALICIOUS\f1\f1\0e92f711cee10d0a21a6034b6d29c8f8cd31adafca36d3703132efedea9db3e4,1,77109,9,1,0,0,0,0,2.8955
MALICIOUS\f1\f1\0ea7ef564ec732e1d3e56f81778f211b4edb7faa574ff460da3b67bce883dd42,1,8322,9,1,1,0,0,0,7.8528
MALICIOUS\f1\f1\0eaadc80607dd0863e1ff0283afdb3da0976e87db64e29f1c73191b89baa909e,1,2687,1,0,0,0,0,0,7.9286
MALICIOUS\f1\f1\0eab6e05a524ebabbc2db23277ce54631836575be3fdc83a8b1587c5936801f5,1,15943,9,1,1,0,0,0,7.938
MALICIOUS\f1\f1\0eae7e5bf3672fff9430b284c6d35785346b7f3c404966166cefa15beae19413,1,9130,4,1,1,0,0,0,7.7874
MALICIOUS\f1\f1\0eaf698d1b572e476bdd70f6c04a55bb71e10cc52889e5b34dc50982bf25195b,1,9689,8,1,1,0,0,0,7.9306
MALICIOUS\f1\f1\0eaf985cd0201def44268142696ec9994e56f0657fabfdd7c8af9506c4126d43,1,14983,19,0,0,0,1,0,6.7259
MALICIOUS\f1\f1\0eb4f774583a9cba54f4d39239cfdbaa0dcd11afa20ec6b0d8463c41dc6c3803,1,5201,7,1,0,0,0,0,7.9334
MALICIOUS\f1\f1\0eb8a0d84db11daa9c5d6088f572e50a216a4161b23bf27c583504c2843886e6,1,9573,8,1,1,0,0,0,7.93
MALICIOUS\f1\f1\0ecf49edc58a7be21fa9cd42c4687d15a43309bbe7c76a0f919c18ef266f9820,1,8182,9,1,1,0,0,0,7.8544
MALICIOUS\f1\f1\0ed4fd97366a2659927c4befb8ec5421c249418c034fddefcb5cc240c1d0b63c,1,46433,12,1,1,1,1,1,7.9848
MALICIOUS\f1\f1\0ee2411ed4457d7e5688282a4ffb76c78d8dec448b3933bf7999e6f4183ab2d5,1,8358,9,1,1,0,0,0,7.8525
MALICIOUS\f1\f1\0ee71cc1dcd848b2c903adf297df267078cb8f51bfcc4a80d44ebe4ec1d63ceb,1,1024,1,0,0,0,0,0,7.8049
MALICIOUS\f1\f1\0ee7e29eb9a031aa76a789119751439d73eb18de0fe7684124ccfa796119f5a3,1,14842,15,1,0,0,0,0,5.9958
MALICIOUS\f1\f1\0ee8383c8daea91621398ade7743fceb2dad44c78e6c3a026a4383c24afab75a,1,9232,8,1,1,0,0,0,7.9062
MALICIOUS\f1\f1\0ee981b6bb71c9df3a28f54e8b74c942275073635e9af0a831d998cc95ba73cc,1,8136,9,1,1,0,0,0,7.8279
MALICIOUS\f1\f1\0ee98df8a7a9c5419f2616d8c339bffb090b6519d98b334d07c823bfc6e70f44,1,17717,9,1,1,0,0,0,7.9558
MALICIOUS\f1\f1\0eeb3422db9ed9ccc9b01c1ea1d739c1b8a955eb9b92b9154de0cd129c2c675a,1,1897,9,1,0,0,0,0,7.5642
MALICIOUS\f1\f1\0eeca3ff36282af7b551f1779f160d5df0f248847cd2550a70ecd2205bfe46c9,1,17551,9,1,1,0,0,0,7.923
MALICIOUS\f1\f1\0ef716fd62df6a127aee96c4132409e649bf738bd0415507a80d092f262c9122,1,9697,8,1,1,0,0,0,7.9359
MALICIOUS\f1\f1\0ef74e79729cddb1c1a1de6913b94761831febdc50aedb1dad45d430ee14915c,1,8264,9,1,1,0,0,0,7.8539
MALICIOUS\f1\f1\0ef8fe9a143796409e5b4ee7796dd78c28544996ef362d9e3f46d57c17f3cc03,1,38450,41,0,1,0,0,0,7.8081
MALICIOUS\f1\f1\0f00bc4502e7512cd7048cd16e1ad7bfb49a3ef63d503e2d97b868d507d45ccc,1,8087,9,1,1,0,0,0,7.8455
MALICIOUS\f1\f1\0f048eba43a27b44791e38690ff5be96435cb09ddf94367a5873059bd1e239d5,1,12306,8,1,1,0,0,0,7.9426
MALICIOUS\f1\f1\0f04e34dd7a615ad8b70fc37ea50ea7205efafb4b4fb863458a6e990b4e7f9ae,1,9783,8,1,1,0,0,0,7.9254
MALICIOUS\f1\f1\0f0aec9e873ca6511746857fab83d33d0aced9feaff72fe9f642a0c6dfdf7b42,1,9313,8,1,1,0,0,0,7.9233
MALICIOUS\f1\f1\0f0d4f152af5de11426ee72752c3fdabb008fa47a19f2694fcedf5ced93a99d9,1,9649,35,1,1,0,0,0,7.1862
MALICIOUS\f1\f1\0f1449bdeacb78e8ae57f1d34f10c36787ee3f47ec228fdb31cb989057ff0f2c,1,9240,9,1,1,0,0,0,5.5715
MALICIOUS\f1\f1\0f19f93ccc0aade61081dff33a5dc41349e9aec9c0ec8cc42e9df3c8eff806c6,1,29729,9,1,0,0,0,0,3.9373
MALICIOUS\f1\f1\0f29b72b2727346a7c33b45b91197cb5d5a6d8bf57e19610025ec9817bf5e64c,1,8250,9,1,1,0,0,0,7.8486
MALICIOUS\f1\f1\0f2e8dfdb29174af065c441f9c7b75713271f27714edb0f76af67c2b6bad88e5,1,134605,25,0,0,0,0,0,7.9827
MALICIOUS\f1\f1\0f364dd0b681cc31605c48fe044de69d2d951dca631aa6bfa6146fd8ffb0d289,1,12815,8,1,1,0,0,0,7.7367
MALICIOUS\f1\f1\0f382d9c98d285664e496becb55018d4b50b0df3d15f42f17dc4b558ba85f25d,1,1992,9,1,0,0,0,0,7.6172
MALICIOUS\f1\f1\0f41e22ce40c3940e9e143b668886c5fc55481765785321efd894bd242df340d,1,16962,9,1,1,0,0,0,7.909
MALICIOUS\f1\f1\0f4b995dd6e25cddd0f29604fea94afa075346a698d491cf393d283835d8a5df,1,8117,9,1,1,0,0,0,7.8598
MALICIOUS\f1\f1\0f583b9d0db977f55e185703e7ca24f22059c3433015d5343af0febf7b943b34,1,12362,8,1,1,0,0,0,7.9431
MALICIOUS\f1\f1\0f60033e1061c1facd80b150dc7420fbe375d58e0e95cc20d351ec0bcd81fe46,1,40016,52,0,0,0,0,0,7.6593
MALICIOUS\f1\f1\0f63bd153d5e4caec5f2ade4b0521920e1101e135880918d5d33859b26ed5862,1,679,5,0,0,1,0,0,4.937
MALICIOUS\f1\f1\0f65707a55f7205f7ad3c3f72b3dd4831a518382e8c99a3cc461ed823ae7299a,1,78055,9,1,0,0,0,0,2.8165
MALICIOUS\f1\f1\0f65de9640d6bd54a21a2e7114c60c8258c26e475f9d79651935e83b42cbc309,1,11984,11,1,0,0,0,0,4.6718
MALICIOUS\f1\f1\0f684f8120363da70b46f6040cc5e9d81761cb79d0d69f7af942df55f940da32,1,7761,4,1,1,0,0,0,7.8096
MALICIOUS\f1\f1\0f6b0432256a51e5d24792f1bdd4a5e8c2e928ed02c5d48fe8d53eb383dbc592,1,13413,5,1,0,0,0,1,7.9749
MALICIOUS\f1\f1\0f79d97e53f15abd02954ab87419f5bdf423f7c7a76bab5b2339d43e1ec27bb8,1,8858,21,0,0,0,1,0,7.6156
MALICIOUS\f1\f1\0f7f3e6a32717fe727b3d2b76b92b2a4ff1269d51d9ceec72f22816a409f4eb5,1,8519,9,1,1,0,0,0,7.8558
MALICIOUS\f1\f1\0f918551396d53b086a8a9e7fb42c442c91e10808921523ef0fdbc08a3126e97,1,12716,8,1,1,0,0,0,7.7466
MALICIOUS\f1\f1\0f92241b97db07e017d9215c497130ccfe526c07c3654829a36862b78b1237ac,1,12262,8,1,1,0,0,0,7.9401
MALICIOUS\f1\f1\0f92bcf363a9b9d9cc493f77cdd69655467c44628458f71b9a46acbd4a24d799,1,76332,5,1,0,0,0,1,1.2132
MALICIOUS\f1\f1\0f943e28e78b2af18bde2a4c2d175f2192307b6ea16ed4e7a6aa43d6058dc213,1,1433,9,1,0,0,0,0,7.3631
MALICIOUS\f1\f1\0f9acb4e8e5242f05757e8178bbf70a1cf1dd75b8adb5d92ea7df14499ab2eae,1,8278,9,1,1,0,0,0,7.8606
MALICIOUS\f1\f1\0fa25d6d9d5289a0af5f7998b5e32b9540b5014ca8637844faba491425beb4c4,1,7882,9,1,1,0,0,0,7.8168
MALICIOUS\f1\f1\0fa650073cae95d7354937ce6786a27e36c79cf519004537c9ca46d2a7b624e3,1,15589,9,1,1,0,0,0,7.9392
MALICIOUS\f1\f1\0faa07fa6bbeea6a2fada89d548a15ee345d157589779595f0d2123450a7bcfc,1,16057,9,1,1,0,0,0,7.9361
MALICIOUS\f1\f1\0fb23d4f941c3d21342a557c28e94a95146da89e7cd8dd7bb244b2643d6e8f34,1,15025,19,0,0,0,1,0,6.7203
MALICIOUS\f1\f1\0fb76fd0641363fc6b030026a675f0956078d3683193770616ff301d85062aa9,1,9495,8,1,1,0,0,0,7.9214
MALICIOUS\f1\f1\0fb90e69b0ef2af57560fc8c94c6bd7bbe21f967eb7c753d96ee0d3c222b330c,1,8144,9,1,1,0,0,0,7.8461
MALICIOUS\f1\f1\0fba8956f7ee4d5c97e9eabde8c9b3138413504612ab484cfffa62ed63348bd5,1,9399,8,1,1,0,0,0,7.929
MALICIOUS\f1\f1\0fbcdaca9c656bca38449fba906cb83b6a0321597cd4bc0a1c4106c1000720ee,1,3088,4,1,1,0,0,0,7.7556
MALICIOUS\f1\f1\0fbe9867feeee3dbb113136062d5018b949a6db8994c21831004f8e472d78ce0,1,306400,31,0,1,0,0,0,7.781
MALICIOUS\f1\f1\0fc5e01b8794377e3a8b58c1fc9df1fa51ab357a1699237df454aa5008ed7af0,1,15146,9,1,1,0,0,0,7.942
MALICIOUS\f1\f1\0fdb4765cbc42654d351381b7ac1c87114ba984d1d5ca500f12fc5f1b816da39,1,5106,17,1,1,0,0,0,7.5023
MALICIOUS\f1\f1\0fe93e97f388c77ad853b7b646e38b082326515273c5b196d59abc5d5532b3c3,1,5244,15,1,0,0,0,0,7.5703
MALICIOUS\f1\f1\0feba1e8d7a3ab4c56ddb8e5ca75d8c0e6e663aa45872db88bf4af6b3deac232,1,9402,8,1,1,0,0,0,7.9061
MALICIOUS\f1\f1\0ff13907dbaf657766a7996e1e08343cf6ef8f557d47f3bd36bb599231772ce7,1,9465,8,1,1,0,0,0,7.9219
MALICIOUS\f1\f1\0ff1c81cbccf1bd66d808aff2cc5051a25a5672b6c4bf195ee93135ce64012b2,1,16913,9,1,1,0,0,0,7.8994
MALICIOUS\f1\f1\0ff82a5012fe984916a4424011a253be47db680acab0400a6d8e3e6a408b12a8,1,9291,8,1,1,0,0,0,7.8973
MALICIOUS\f1\f1\1004bab336355608077f464af0752d017572b8bbaefa7c3f3fc62fb1b3b04a91,1,46785,14,1,1,0,0,1,7.9268
MALICIOUS\f1\f1\10085edac746d2acde6e32a76d87986843b36954063270f3964617c3d4ad20ec,1,13247,11,1,1,0,0,0,4.0759
MALICIOUS\f1\f1\100f9f33778ff1fcc852df2d7b7fdbde9b0469a91f396b591ce94b80e523ce86,1,27842,9,1,1,0,0,0,3.6728
MALICIOUS\f1\f1\1012f6500431bc1b2c521b55b860ac14412401892a8120f9d3731028a0047431,1,9715,8,1,1,0,0,0,7.9255
MALICIOUS\f1\f1\101bea06c80a6d5c0dacb880fa4967dbed4397a588cd3b958bc2c4622e4d99c4,1,9450,25,0,0,0,1,0,7.604
MALICIOUS\f1\f1\101dec2f6376f9574cc25e039684d3a151f3b8352853142db94779a30c12b740,1,8221,10,1,1,0,0,0,7.8901
MALICIOUS\f1\f1\10228691470f2edf2ebc07dff4b8aba49eeedd09603cd3e569711cf5515aaee6,1,9795,8,1,1,0,0,0,7.9351
MALICIOUS\f1\f1\1023688133e7009135c818365bf05dedfe1e97fea063715ddb9abb60de401903,1,2807,14,1,1,0,0,0,6.9037
MALICIOUS\f1\f1\102d7e866cd86d9059a70f817e5f1662c3aade9aab528d317727413dc9f17be6,1,15123,9,1,1,0,0,0,7.9422
MALICIOUS\f1\f1\103816e927181e7a0756b92069d19cbe5d72ab69def562790f58a65ab01561e4,1,7630,9,1,1,0,0,0,6.0005
MALICIOUS\f1\f1\103f9b6ac04313066dca2af233081aad67d22e494c1eacda4ef2c424a9af1ee6,1,17428,9,1,1,0,0,0,7.9127
MALICIOUS\f1\f1\1044785683b899403d17867316fc34a579672342ff16ebc9fa97ccef83449ee5,1,8371,10,1,1,0,0,0,7.8919
MALICIOUS\f1\f1\1047453f4313c5dd735560900e15bdf489c5bd2049f7ad370e78d1b78d5ef532,1,17208,9,1,1,0,0,0,7.9467
MALICIOUS\f1\f1\104a4e9da35811363c0f7eb58a4d7e8de3e7b6b93f984ebb9a47d1d76a91de77,1,12567,9,1,0,0,0,0,3.8519
MALICIOUS\f1\f1\104e50eef8d7a7781240f5368cdd427284df02fee25c6978d112d5247835af98,1,9553,8,1,1,0,0,0,7.9225
MALICIOUS\f1\f1\105b49cfb44ff96ce34a5c3225e389fa72272b45dc55a648e3eca588bf361fcd,1,4103,13,1,1,0,0,0,7.4817
